ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;Noise;Sharpness;Blur;Contrast;EntropyShennon;EntropyRenyi11;PixelsNum;IsDataHided
0;0;0,006634384;0;0;0;0;3,315975715567409;133;0,6518293446276682;0,5249373924311683;7,357955296579378;7,314518864025841;307200;False
0;0;0,002695009;0;0;0;0;3,0425317319384217;100;0,9373433404727766;0,3487999057239155;6,965226789856322;6,909044169898351;524288;False
0;0;0,009874573;0;0;0;0;0,3593367929512751;156;0,9081275286504147;0,9809773902954073;3,433089552824619;3,1353664128210563;691560;False
0;0;0,1480282732859001;0;0;0;0;2,976221795906457;83;0,996481918;0,3707099975117929;7,247144142421066;7,202774377138721;524288;True
0;0;0,035989142767572195;43,37438461619207;80;41,63294826270422;5088;5,664700797615872;41,71930009;1,5817868596754292;0,2760125220041036;7,008340210513094;6,975874416642457;524288;True
0,001474926;0,001474926;0,6773705692085351;0;0;0;0;6,055969425080493;135;0,5451982567801481;0,6323039361653073;7,729414877872951;7,709157375584934;691560;True
0,001474926;0,001474926;0,8661860013463748;0;0;0;0;9,669651831256576;154;0,3115964655436605;0,5342107614177071;7,018227103666605;6,936132155;691560;True
0;0;0,13560527686161364;0;0;0;0;0,4798849033572582;180;0,5498551736384896;0,44257130554712193;6,128737850800458;5,818430883532705;691560;False
0,000980392;0,000980392;0,1853706739437424;0;0;0;0;1,0323125121003727;188;0,7241701039525048;0,7274178695372019;6,792463489439966;6,681671543173173;691560;True
0,004424779;0,004424779;0,7283914191807562;0;0;0;0;24,932336547428626;120;0,2855337965874593;0,4606448907919125;7,414703023350383;7,403897221195409;691560;True
0;0;1,5398208523921346;0;0;0;0;7,035984966847697;154;0,6064954274536777;0,4217328303006755;7,176483724968341;7,1266015659475315;740520;True
0;0;0,21146782148559265;0;0;0;0;10,552066004092932;175;0,3767873371201835;0,3455561043541734;6,267354243274063;6,043211731242387;691560;True
0,003115265;0,003115265;0,022844946;0;0;0;0;21,668470452630665;154;0,1943800063222777;0,4680196679153163;7,843093791870882;7,838842811543799;654840;False
0;0;1,5045129013948182;0;0;0;0;2,8405992110557876;46;2,1559712064544914;0,19252141207161239;6,809471999264642;6,768758793075506;2097152;True
0;0;0,24347546298862618;49,53234799;516;48,698932952176186;21;20,02314365945081;251;0,27444062102918726;0,5524583941162747;7,784731633500071;7,764669997458216;50325;True
0,061855670103092786;0,061855670103092786;0,026185336341034218;0;0;0;0;11,789179851040624;160;0,3214386243252454;0,42240370028718677;7,256695938304046;7,215674293264109;50246;False
0;0;0,10210089270172022;0;0;0;0;3,895445995117236;154;0,7417728252811246;0,5421397113538964;6,9054144502948045;6,794037123831052;262144;False
0;0;0,014030574759380804;0;0;0;0;3,9460363077763505;62,22539674441618;0,5942462318962136;0,6177092706158633;6,231196488021654;6,155594948052583;262144;False
0,004;0,004;0,002017885;0;0;0;0;7,818630518439726;168;0,4721590395870484;0,6249464905096437;7,833564037122552;7,821138441586147;172500;False
0;0;0,060248695;0;0;47,07706144681263;12;12,26544588;177;0,21614961876601313;0,5623236131915357;7,643447608;7,617885868;240000;False
0;0;0,002267746;0;0;0;0;2,661354521565715;76,36753236814712;0,9349763709317878;0,34788080747121514;7,107452288653088;7,051027896021611;524288;False
0;0;0,001825424;0;0;0;0;2,470846354702169;53;1,5887081867464221;0,3449732505781936;6,204467559394682;6,129379138491959;524288;False
0,022;0,022;0,022004147;0;0;0;0;6,921071874890673;185;0,7286396484598042;0,5211074997174765;6,7960455080067135;6,733007685743974;195000;False
