ChiSqrHorizontalRelativeVolume;ChiSqrVerticalRelativeVolume;RsRelativeVolume;KzhaHorizontalThreshold;KzhaHorizontalBitsVolume;KzhaVerticalThreshold;KzhaVerticalBitsVolume;PixelsNum;IsDataHided
0,22713864306784662;0,22713864306784662;0,00445178;0;0;0;0;691560;False
0,001474926;0,001474926;0,5422669184981244;0;0;0;0;691560;True
0,000980392;0,000980392;0,1985674430466325;57,470018352392735;77;54,28486485635742;1258;783360;True
0;0;0,002095531;0;0;0;0;2097152;False
0;0;0,5682146878276795;0;0;0;0;2097152;True
0,1875;0,1875;0,15223043100536257;0;0;0;0;16384;False
0,5963636363636363;0,5963636363636363;0,38909775420067366;0;0;0;0;50325;True
0,041666666666666664;0,041666666666666664;0,070139699;0;0;0;0;50400;False
1;1;0,8301599932667898;0;0;0;0;173200;True
1;1;0,9059781691875609;0;0;0;0;186127;True
0,554;0,554;0,3646377217178833;0;0;0;0;158500;True
0;0;0,009447506;0;0;0;0;214500;False
1;1;0,7791290293954072;0;0;0;0;262144;True
0,056640625;0,056640625;0,8660939940562556;0;0;0;0;524288;True
0;0;0,00144595;0;0;0;0;524288;False
0,04296875;0,04296875;0,8626435643144333;0;0;0;0;524288;True
0;0;0,7371055358113462;0;0;0;0;691560;True
0,2681818181818182;0,2681818181818182;0,3378645944003346;0;0;0;0;673200;True
0;0;0,003196856;0;0;0;0;691560;False
0;0;0,013639610397814672;0;0;0;0;685440;False
0,006218905;0,006218905;0,001852824;0;0;0;0;820080;False
0;0;0,010654028648197597;74,57853892222552;131;61,39926715259027;16672;2097152;True
0;0;0,001969455;0;0;0;0;2097152;False
0,81640625;0,81640625;0,18800395872235964;0;0;0;0;2097152;True
0,001953125;0,001953125;0,518926414;0;0;0;0;2097152;True
0,6171875;0,6171875;0,14581029724263847;0;0;0;0;16384;True
1;1;0,5268403677925027;0;0;0;0;16384;True
1;1;0,7115332504903543;0;0;0;0;50410;True
0,005333333;0,005333333;0,094504827;30,08833105;8;30,01372656130558;10;187125;False
0,3145833333333333;0,3145833333333333;0,13523659546434252;0;0;0;0;307200;True
0,02734375;0,02734375;0,39549490790479697;0;0;0;0;262144;True
0;0;0,001499197;0;0;0;0;307200;False
0,11458333333333333;0,11458333333333333;0,8050633281834679;0;0;0;0;307200;True
1;1;0,48427515912045527;0;0;0;0;307200;True
0,4296875;0,4296875;0,2743030580538653;0;0;0;0;524288;True
0,001474926;0,001474926;0;0;0;0;0;691560;False
0,001953125;0,001953125;0,080459137;0;0;0;0;524288;True
0;0;0,087156139;0;0;0;0;673200;True
0;0;0,034544136;0;0;0;0;691560;False
0,004424779;0,004424779;0,3968401194917211;0;0;0;0;691560;True
0;0;0,360448408;49,55282166;81;49,79851821473577;972;691560;True
0,001474926;0,001474926;0,40398966830144495;0;0;0;0;691560;True
0,001904762;0,001904762;0,37792079571924414;0;0;0;0;1764000;True
0;0;0,000256324;0;0;0;0;2097152;False
0,002290076;0,002290076;0,4396922500127695;0;0;0;0;2620000;True
0,0703125;0,0703125;0,4839177940083092;0;0;0;0;16384;False
0,2937853107344633;0,2937853107344633;0,3407479770351422;0;0;0;0;50268;True
0,027322404;0,027322404;0,5324261754118872;0;0;0;0;50325;True
1;1;0,8888664198656765;0;0;0;0;50382;True
0;0;0,17328804565160713;0;0;0;0;50625;False
0;0;0,012859557947569588;0;0;0;0;49632;False
1;1;0,22573993132475037;0;0;0;0;307200;True
0,130859375;0,130859375;0,022598448;0;0;0;0;262144;False
0;0;0,27143893676706293;0;0;0;0;307200;True
0,00390625;0,00390625;0,005311682;0;0;0;0;262144;False
0,001953125;0,001953125;0,027864512757818958;0;0;0;0;262144;True
0;0;0,007798968;0;0;0;0;307200;False
0;0;0,30300602707939445;0;0;0;0;587520;True
0;0;0,002903443;0;0;0;0;524288;False
0;0;0;0;0;0;0;691560;False
0;0;0,1842484714989635;0;0;0;0;691560;False
0,19616519174041297;0,19616519174041297;0,6528811615649645;0;0;0;0;691560;True
0,011799410029498525;0,011799410029498525;0,20498147336877595;55,30655968319757;67;54,07163303960672;2130;691560;True
0,001474926;0,001474926;0,009045401;0;0;0;0;691560;False
0;0;0,002711496;0;0;0;0;2097152;False
0,053333333;0,053333333;0,024447547251115264;75,00879185403431;216;0;0;187125;True
0,00625;0,00625;0;0;0;0;0;307200;False
